,price
2019-04-25,71.26164427132208
2019-04-26,70.96812107716251
2019-04-29,69.93614158581673
2019-04-30,69.46173235003332
2019-05-01,68.37349900920056
2019-05-02,68.80713761497903
2019-05-03,70.67658420126816
2019-05-06,70.45693782766676
2019-05-07,69.38040734129113
2019-05-08,69.99759558676656
2019-05-09,69.54293141154506
2019-05-10,70.42681862494459
2019-05-13,70.26412780427108
2019-05-14,69.8704966660085
2019-05-15,69.77767545100772
2019-05-16,70.30385421458382
2019-05-17,70.17764984940733
2019-05-20,69.87363926236088
2019-05-21,69.76705157786715
2019-05-22,68.95789759411011
2019-05-23,69.24146699000168
2019-05-24,68.10625916195835
2019-05-27,67.84493608481738
2019-05-28,68.35757938585583
2019-05-29,68.57775201434985
2019-05-30,68.98563918054074
2019-05-31,68.96753687551752
2019-06-03,69.75863126865569
2019-06-04,70.39561170514523
2019-06-05,70.71790162281428
2019-06-06,71.36556089519915
2019-06-07,71.89871778085214
2019-06-10,71.62599551020134
2019-06-11,70.74710417524216
2019-06-12,71.05369341930862
2019-06-13,71.44643994573978
2019-06-14,72.21185662859259
2019-06-17,71.60099924151508
2019-06-18,71.01536370581039
2019-06-19,71.34976679409353
2019-06-20,71.32691838611305
2019-06-21,70.09189756080809
2019-06-24,70.36555197519502
2019-06-25,69.16896339365788
2019-06-26,68.5780562498965
2019-06-27,69.48403227980906
2019-06-28,70.71747003168771
2019-07-01,69.93442049248075
2019-07-02,69.7416484390677
2019-07-03,69.7943182076473
2019-07-04,71.00397066828673
2019-07-05,70.69895620824724
2019-07-08,70.40588554759375
2019-07-09,71.4689525072073
2019-07-10,71.24138379554184
2019-07-11,71.75447556442894
2019-07-12,70.78483079099279
2019-07-15,70.69528698893069
2019-07-16,69.61982543630333
2019-07-17,68.95324358644487
2019-07-18,69.52667804709276
2019-07-19,69.51837851154158
2019-07-22,69.33349157352244
2019-07-23,68.86893716490172
2019-07-24,68.74970293441079
2019-07-25,68.9698774175062
2019-07-26,69.63795281607251
2019-07-29,67.9557389709523
2019-07-30,67.44749032006503
2019-07-31,67.57275536587734
2019-08-01,67.53344040311197
2019-08-02,67.81521761390376
2019-08-05,68.01082059849095
2019-08-06,67.83906920711757
2019-08-07,67.52596285071576
2019-08-08,67.3932301678998
2019-08-09,68.15273897490184
2019-08-12,67.70680592037897
2019-08-13,67.69047124018557
2019-08-14,67.83172622087974
2019-08-15,68.86348983821976
2019-08-16,68.69254465587646
2019-08-19,69.34213477853835
2019-08-20,70.17878241775249
2019-08-21,70.16122317180758
2019-08-22,70.04632839082687
2019-08-23,69.85347087555357
2019-08-26,69.7093640053071
2019-08-27,70.29907540025863
2019-08-28,70.47751115188773
2019-08-29,70.65925719478372
2019-08-30,69.93658824327588
2019-09-02,69.32455759408583
2019-09-03,70.7678683725193
2019-09-04,70.67394305866571
2019-09-05,70.18314790141896
2019-09-06,71.16371177532444
2019-09-09,71.37859578252578
2019-09-10,71.79488819385746
2019-09-11,71.72655479026889
2019-09-12,71.53608756839955
2019-09-13,71.44670488582642
2019-09-16,70.54411935188983
2019-09-17,70.51036125026977
2019-09-18,70.73277891244996
2019-09-19,72.00578880558986
2019-09-20,72.08970982154239
2019-09-23,70.54195194101115
2019-09-24,70.50415889571437
2019-09-25,72.37853394422284
2019-09-26,72.99918939594738
2019-09-27,72.46751113539521
2019-09-30,72.89907521352251
2019-10-01,72.41523952805966
2019-10-02,71.5199671718305
2019-10-03,71.31003588948315
2019-10-04,71.39687489623273
2019-10-07,70.16966360625402
2019-10-08,69.43629567039179
2019-10-09,69.46753822799413
2019-10-10,69.22450207324114
2019-10-11,69.50770950491483
2019-10-14,68.73869730751832
2019-10-15,69.22847340859262
2019-10-16,68.48254901417417
2019-10-17,69.57835423178996
2019-10-18,68.48353197202931
2019-10-21,67.80404285249848
2019-10-22,68.09595328020136
2019-10-23,69.19962868793702
2019-10-24,69.43038224656289
2019-10-25,69.82521885868051
2019-10-28,69.86139005463595
2019-10-29,69.21148144311974
2019-10-30,68.9159451757047
2019-10-31,68.15525661748906
2019-11-01,67.36043294754731
2019-11-04,67.6404482014146
2019-11-05,66.94994820322242
2019-11-06,67.17606325801904
2019-11-07,66.37816063848487
2019-11-08,66.58776388217511
2019-11-11,66.30434307604558
2019-11-12,67.21516229608508
2019-11-13,67.44482728348731
2019-11-14,68.26103618629075
2019-11-15,67.79924882255989
2019-11-18,67.85912077458647
2019-11-19,67.25662879616044
2019-11-20,67.01788763823757
2019-11-21,66.87566130649466
2019-11-22,66.4419451365817
2019-11-25,65.70633349076599
2019-11-26,64.8574004250713
2019-11-27,63.4615785926079
2019-11-28,62.85341742872324
2019-11-29,63.24947014764106
2019-12-02,62.323249452994794
2019-12-03,61.54441925371226
2019-12-04,62.61680933566009
2019-12-05,62.263266056923115
2019-12-06,62.474433194929766
2019-12-09,62.87690418777526
2019-12-10,63.29405325264183
2019-12-11,62.412092360071846
2019-12-12,62.29791251244141
2019-12-13,61.374183976025336
2019-12-16,62.83152914082466
2019-12-17,61.91354842134049
2019-12-18,61.32515114689159
2019-12-19,60.746500979993385
2019-12-20,59.91456038854054
2019-12-23,60.70660752043843
2019-12-24,62.1340850000427
2019-12-25,61.87718213287409
2019-12-26,61.13147322561612
2019-12-27,59.87398280758612
2019-12-30,59.757077695298996
2019-12-31,59.5996945600266
2020-01-01,59.25489910045608
2020-01-02,59.39989412185234
2020-01-03,59.643111605325196
2020-01-06,59.846544482367534
2020-01-07,59.68906138983219
2020-01-08,59.09176720948386
2020-01-09,59.485663023613746
2020-01-10,59.51365323615555
2020-01-13,60.03646481376065
2020-01-14,60.507650964955054
2020-01-15,59.72123265509079
2020-01-16,58.93809581149226
2020-01-17,58.53943697010418
2020-01-20,57.97848978198084
2020-01-21,58.41429965442234
2020-01-22,58.62917642636946
2020-01-23,59.26215809763478
2020-01-24,59.50555025152202
2020-01-27,59.64398620922016
2020-01-28,60.34522899973821
2020-01-29,60.63501779613711
2020-01-30,60.695420703611006
2020-01-31,61.57213427789771
2020-02-03,61.66089529116806
2020-02-04,61.50548613544632
2020-02-05,61.041982989236686
2020-02-06,61.470477683092795
2020-02-07,62.21513096891159
2020-02-10,62.20730333749463
2020-02-11,63.003056014427365
2020-02-12,61.86289241412069
2020-02-13,61.85226512128704
2020-02-14,61.85061500104162
2020-02-17,61.448828628148966
2020-02-18,62.870831354637204
2020-02-19,62.85365242108812
2020-02-20,62.63401715424269
2020-02-21,62.671452253132266
2020-02-24,61.51822107337873
2020-02-25,61.09961188853265
2020-02-26,61.69164084183025
2020-02-27,61.347698034229246
2020-02-28,60.89053214531976
2020-03-02,61.6703789478624
2020-03-03,62.47835207861482
2020-03-04,62.806427271516256
2020-03-05,62.55893930699378
2020-03-06,62.43952791174535
2020-03-09,61.98870645967424
2020-03-10,61.43039066521964
2020-03-11,60.84855358774792
2020-03-12,60.51553847508979
2020-03-13,59.94785820921318
2020-03-16,59.08940952872946
2020-03-17,59.232895539704316
2020-03-18,59.38525468233372
2020-03-19,60.36860115750026
2020-03-20,60.00969304636921
2020-03-23,60.199025836719485
2020-03-24,60.398435889723174
2020-03-25,60.27496550534366
2020-03-26,60.721772597314704
2020-03-27,61.18975266905985
2020-03-30,61.40097177864507
2020-03-31,61.27440851571823
2020-04-01,61.08926266786465
2020-04-02,60.3260634470587
2020-04-03,59.88950106065399
2020-04-06,59.559509905821585
2020-04-07,58.951061102914274
2020-04-08,59.21747594891975
2020-04-09,59.91194813457508
2020-04-10,59.42100315420553
2020-04-13,59.601348799987846
2020-04-14,59.04258454070706
2020-04-15,58.8934508974021
2020-04-16,58.531149079566305
2020-04-17,58.88572122585254
2020-04-20,58.52984964452877
2020-04-21,59.112851211232766
2020-04-22,58.99653355223481
2020-04-23,58.656165504945285
2020-04-24,57.986037814920614
2020-04-27,58.14541304988884
2020-04-28,58.66000776019781
2020-04-29,58.83241752856292
2020-04-30,60.11144011819062
2020-05-01,60.950531665996124
2020-05-04,60.79508197775695
2020-05-05,60.63401279881609
2020-05-06,60.92517075995535
2020-05-07,60.46592890987867
2020-05-08,61.15750704669244
2020-05-11,61.38844377861383
2020-05-12,61.559063547819484
2020-05-13,61.98177445310421
2020-05-14,63.021237714291765
2020-05-15,63.145357770570484
2020-05-18,63.10016512199637
2020-05-19,64.02871338237527
2020-05-20,64.63954039517625
2020-05-21,64.46648730437752
2020-05-22,64.4923557949756
2020-05-25,64.63428907699756
2020-05-26,64.87848470250901
2020-05-27,64.07469889585492
2020-05-28,63.16981940196678
2020-05-29,62.664417400646414
2020-06-01,62.11764220584459
2020-06-02,61.76264053136534
2020-06-03,62.156058424755145
2020-06-04,62.07878138589303
2020-06-05,62.215998859979116
2020-06-08,61.52205852943433
2020-06-09,61.275853573195675
2020-06-10,61.63852650873242
2020-06-11,62.007854358538566
2020-06-12,61.60645559294076
2020-06-15,61.72236914586607
2020-06-16,63.04039768190681
2020-06-17,63.05211783859605
